"constructs1","constructs2","correlation"
"perceived_shock_market","perceived_shock_soil_erosion",NA
"perceived_shock_market","perception_associations_effectiveness",0.228451261616955
"perceived_shock_market","project_participation",0.164599406057156
"perceived_shock_market","sfs_monoculture_perennial_area",0.162656607608048
"perceived_shock_market","soil_pH_mean",0.297388729412965
"perceived_shock_market","support_provider.cooperatives",0.314700062354717
"perceived_shock_market","support_provider.ind_different_community",0.379006575444008
"perceived_shock_market","training_participation",0.204439632057077
"perceived_shock_market","years_farming_land",0.195130104540911
"perceived_shock_market","yield_gap_median",0.0227649764640329
"perceived_shock_soil_erosion","agroecol_perspective_13",0.11797469027031
"perceived_shock_soil_erosion","agroecology_knowledge",0.00830652141645235
"perceived_shock_soil_erosion","crop_type.cacao",0.266470436458706
"perceived_shock_soil_erosion","dfs_adoption_binary",NA
"perceived_shock_soil_erosion","distance_main_road",0.170633731812744
"perceived_shock_soil_erosion","environmental_quality",NA
"perceived_shock_soil_erosion","fair_price_crops",NA
"perceived_shock_soil_erosion","household_shock_recover_capacity",0.157802320043474
"perceived_shock_soil_erosion","income_stability",0.155023751673601
"perceived_shock_soil_erosion","membership",0.111606172212289
"perceived_shock_soil_erosion","nearest_farmer_adopted",0.0732162808511632
"perceived_shock_soil_erosion","nr_management_opinion",NA
"perceived_shock_soil_erosion","numHA_nhlabour_permanent_total",0.0807530939007473
"perceived_shock_soil_erosion","num_info_exchange_extension",0.0807699517283677
"perceived_shock_soil_erosion","num_info_exchange_farmers",NA
"perceived_shock_soil_erosion","num_info_exchange_sources",0.110080931005039
"perceived_shock_soil_erosion","perceived_shock_market",0.127207983320941
"perceived_shock_soil_erosion","perceived_shock_soil_erosion",NA
"perceived_shock_soil_erosion","perception_associations_effectiveness",0.169087413491027
"perceived_shock_soil_erosion","project_participation",0.035904763255676
"perceived_shock_soil_erosion","sfs_monoculture_perennial_area",0.118836858278295
"perceived_shock_soil_erosion","soil_pH_mean",0.211225719227059
"perceived_shock_soil_erosion","support_provider.cooperatives",0.152286225968293
"perceived_shock_soil_erosion","support_provider.ind_different_community",0.105882206391511
"perceived_shock_soil_erosion","training_participation",0.0596144156549282
"perceived_shock_soil_erosion","years_farming_land",0.134484785266303
"perceived_shock_soil_erosion","yield_gap_median",0.00774549081744654
"environmental_quality","agroecol_perspective_13",0.547731265817077
"environmental_quality","agroecology_knowledge",0.179343869208136
"environmental_quality","crop_type.cacao",0.640987009024594
"environmental_quality","dfs_adoption_binary",NA
"environmental_quality","distance_main_road",0.312121095692785
"environmental_quality","environmental_quality",NA
"environmental_quality","fair_price_crops",NA
"environmental_quality","household_shock_recover_capacity",0.561426341767897
"environmental_quality","income_stability",0.462490632766034
"environmental_quality","membership",0.0955892138242432
"environmental_quality","nearest_farmer_adopted",0.365697129387608
"environmental_quality","nr_management_opinion",NA
"environmental_quality","numHA_nhlabour_permanent_total",0.222069072255735
"environmental_quality","num_info_exchange_extension",0.298776582324751
"environmental_quality","num_info_exchange_farmers",NA
"environmental_quality","num_info_exchange_sources",0.0414396652380149
"environmental_quality","perceived_shock_market",0.353761126584082
"environmental_quality","perceived_shock_soil_erosion",0.275269851626849
"environmental_quality","perception_associations_effectiveness",0.482353083039152
"environmental_quality","project_participation",0.251750700280112
"environmental_quality","sfs_monoculture_perennial_area",0.285560781776149
"environmental_quality","soil_pH_mean",0.536760871616503
"environmental_quality","support_provider.cooperatives",0.407506424885454
"environmental_quality","support_provider.ind_different_community",0.530319659430052
"environmental_quality","training_participation",0.380205827463419
"environmental_quality","years_farming_land",0.400962185491502
"environmental_quality","yield_gap_median",0.173791131428678
"fair_price_crops","agroecol_perspective_13",0.447437513640527
"fair_price_crops","agroecology_knowledge",0.0916286560113894
"fair_price_crops","crop_type.cacao",0.551594249209181
"fair_price_crops","dfs_adoption_binary",NA
"fair_price_crops","distance_main_road",0.3846982399252
"fair_price_crops","environmental_quality",0.304528385364769
"fair_price_crops","fair_price_crops",NA
"fair_price_crops","household_shock_recover_capacity",0.452300606972021
"fair_price_crops","income_stability",0.379632464829205
"fair_price_crops","membership",0.149432480714148
"fair_price_crops","nearest_farmer_adopted",0.490459972012701
"fair_price_crops","nr_management_opinion",NA
"fair_price_crops","numHA_nhlabour_permanent_total",0.0318529959215031
"fair_price_crops","num_info_exchange_extension",0.465918879016123
"fair_price_crops","num_info_exchange_farmers",NA
"fair_price_crops","num_info_exchange_sources",0.286163987876574
"fair_price_crops","perceived_shock_market",0.34799914409269
"fair_price_crops","perceived_shock_soil_erosion",0.206579233920957
"fair_price_crops","perception_associations_effectiveness",0.567870849537694
"fair_price_crops","project_participation",0.381980691469103
"fair_price_crops","sfs_monoculture_perennial_area",0.0454730010253603
"fair_price_crops","soil_pH_mean",0.39442142513171
"fair_price_crops","support_provider.cooperatives",0.571898559668123
"fair_price_crops","support_provider.ind_different_community",0.228923923870214
"fair_price_crops","training_participation",0.520236600215366
"fair_price_crops","years_farming_land",0.346752495012306
"fair_price_crops","yield_gap_median",0.190122917990738
"nr_management_opinion","agroecol_perspective_13",0.431764780575471
"nr_management_opinion","agroecology_knowledge",0.0202930173339559
"nr_management_opinion","crop_type.cacao",0.450596405178687
"nr_management_opinion","dfs_adoption_binary",NA
"nr_management_opinion","distance_main_road",0.342451766717027
"nr_management_opinion","environmental_quality",0.332889935500728
"nr_management_opinion","fair_price_crops",0.159042147153231
"nr_management_opinion","household_shock_recover_capacity",0.43961919903574
"nr_management_opinion","income_stability",0.310121115632394
"nr_management_opinion","membership",0.118372014208483
"nr_management_opinion","nearest_farmer_adopted",0.317485827226803
"nr_management_opinion","nr_management_opinion",NA
"nr_management_opinion","numHA_nhlabour_permanent_total",0.0286010007738868
"nr_management_opinion","num_info_exchange_extension",0.150284650124036
"nr_management_opinion","num_info_exchange_farmers",NA
"nr_management_opinion","num_info_exchange_sources",0.00446180812297562
"nr_management_opinion","perceived_shock_market",0.108297108441397
"nr_management_opinion","perceived_shock_soil_erosion",0.182953609921862
"nr_management_opinion","perception_associations_effectiveness",0.237518651242015
"nr_management_opinion","project_participation",0.181184154959359
"nr_management_opinion","sfs_monoculture_perennial_area",0.205309150638305
"nr_management_opinion","soil_pH_mean",0.310732571137902
"nr_management_opinion","support_provider.cooperatives",0.202893209737858
"nr_management_opinion","support_provider.ind_different_community",0.330337625332497
"nr_management_opinion","training_participation",0.145639348842586
"nr_management_opinion","years_farming_land",0.269174302207428
"nr_management_opinion","yield_gap_median",0.10815988395228
"num_info_exchange_farmers","agroecol_perspective_13",0.179274336801118
"num_info_exchange_farmers","agroecology_knowledge",0.02426860137386
"num_info_exchange_farmers","crop_type.cacao",0.197817354047365
"num_info_exchange_farmers","dfs_adoption_binary",NA
"num_info_exchange_farmers","distance_main_road",0.130216177492056
"num_info_exchange_farmers","environmental_quality",0.361256236074073
"num_info_exchange_farmers","fair_price_crops",0.035975800661889
"num_info_exchange_farmers","household_shock_recover_capacity",0.291974792299398
"num_info_exchange_farmers","income_stability",0.243709118094549
"num_info_exchange_farmers","membership",0.236513475535873
"num_info_exchange_farmers","nearest_farmer_adopted",0.0580001953694082
"num_info_exchange_farmers","nr_management_opinion",0.267447123112323
"num_info_exchange_farmers","numHA_nhlabour_permanent_total",0.0275294790962678
"num_info_exchange_farmers","num_info_exchange_extension",0.107693926967388
"num_info_exchange_farmers","num_info_exchange_farmers",NA
"num_info_exchange_farmers","num_info_exchange_sources",0.385371489322482
"num_info_exchange_farmers","perceived_shock_market",0.284853149484783
"num_info_exchange_farmers","perceived_shock_soil_erosion",0.0328915265612524
"num_info_exchange_farmers","perception_associations_effectiveness",0.111078675943959
"num_info_exchange_farmers","project_participation",0.00447250264132223
"num_info_exchange_farmers","sfs_monoculture_perennial_area",0.148260817891934
"num_info_exchange_farmers","soil_pH_mean",0.274776916669727
"num_info_exchange_farmers","support_provider.cooperatives",0.142444775247346
"num_info_exchange_farmers","support_provider.ind_different_community",0.378053102501192
"num_info_exchange_farmers","training_participation",0.0671707542815231
"num_info_exchange_farmers","years_farming_land",0.00682253014152892
"num_info_exchange_farmers","yield_gap_median",0.069240010238685
"dfs_adoption_binary","agroecol_perspective_13",0.649078143524792
"dfs_adoption_binary","agroecology_knowledge",0.00303311276946048
"dfs_adoption_binary","crop_type.cacao",0.636662473638195
"dfs_adoption_binary","dfs_adoption_binary",NA
"dfs_adoption_binary","distance_main_road",0.386471321482169
"dfs_adoption_binary","environmental_quality",0.429735213579247
"dfs_adoption_binary","fair_price_crops",0.410116113560911
"dfs_adoption_binary","household_shock_recover_capacity",0.630554603594924
"dfs_adoption_binary","income_stability",0.519837924034795
"dfs_adoption_binary","membership",0.077289815960028
"dfs_adoption_binary","nearest_farmer_adopted",0.510391745803108
"dfs_adoption_binary","nr_management_opinion",0.283174334659324
"dfs_adoption_binary","numHA_nhlabour_permanent_total",0.126674309829466
"dfs_adoption_binary","num_info_exchange_extension",0.444559870355771
"dfs_adoption_binary","num_info_exchange_farmers",0.119764555701895
"dfs_adoption_binary","num_info_exchange_sources",0.266842480269149
"dfs_adoption_binary","perceived_shock_market",0.333111336606946
"dfs_adoption_binary","perceived_shock_soil_erosion",0.0232367145608252
"dfs_adoption_binary","perception_associations_effectiveness",0.506989971175719
"dfs_adoption_binary","project_participation",0.384576597914987
"dfs_adoption_binary","sfs_monoculture_perennial_area",0.218785082259136
"dfs_adoption_binary","soil_pH_mean",0.458040540814904
"dfs_adoption_binary","support_provider.cooperatives",0.554834961791308
"dfs_adoption_binary","support_provider.ind_different_community",0.447198739756218
"dfs_adoption_binary","training_participation",0.512759849171777
"dfs_adoption_binary","years_farming_land",0.454183939790425
"dfs_adoption_binary","yield_gap_median",0.0985211584308557
