"target","access_diversified_food","access_free_school_meals_perweek","access_healthy_food","access_info_exchange","access_info_exchange_government","access_machinery","access_mobile_phone","access_seasonal_food","access_traditional_food","access_water_harvest_system","accessibility_basic_services","accessibility_drinking_water","accessibility_electrical_energy","accessibility_internet","accessibility_phone_reception","accessibility_piped_sewer","accessibility_sanitation","accessibility_waste_collection","agroecol_perspective_1","agroecol_perspective_10","agroecol_perspective_11","agroecol_perspective_12","agroecol_perspective_13","agroecol_perspective_2","agroecol_perspective_3","agroecol_perspective_4","agroecol_perspective_5","agroecol_perspective_6","agroecol_perspective_7","agroecol_perspective_8","agroecol_perspective_9","agroecology_knowledge","credit_access","credit_access_constraint","credit_payment_hability","diversity_mammals","diversity_pest_enemies","diversity_pests","diversity_pollinators","diversity_trees","drought_experience","education_level_female_finished","education_level_finished","education_level_household_finished","education_level_male_finished","energy_cooking_type","energy_source","energy_tillage_haverst_type","energy_type","fair_price_crops","fair_price_livestock","farm_products.Livestock","farmer_agency_1","farmer_agency_1_3","farmer_agency_3","farmer_agency_5","farmer_agency_7","financial_deficit","flood_experience","full_time_farmer","gender","high_cost_roof_material","high_cost_walls_material","hlabour","household_held_debt","household_shock_recover_capacity","household_shock_strategy_absorptive","household_shock_strategy_adaptive","human_wellbeing_1","human_wellbeing_10","human_wellbeing_11","human_wellbeing_12","human_wellbeing_2","human_wellbeing_3","human_wellbeing_4","human_wellbeing_5","human_wellbeing_6","human_wellbeing_7","human_wellbeing_8","human_wellbeing_9","income_sources.casual_labour","income_sources.livestock","income_spend_on_food_percentage","income_stability","income_sufficiency","livestock_exotic_local","main_crops_annual","main_crops_herb","main_crops_shrub","mean_transport","membership","nearest_farmer_adopted","nr_management_opinion","participation_nr_frequency","perceived_shock_market","perceived_shock_pest","perception_associations_effectiveness","pest_management_chemical","pest_management_ecol_practices.cultural_control","pest_management_ecol_practices.resistant_varieties","project_participation","rainfall_amount_change_perception","rainfall_timing_change_perception.startearlier","rainfall_timing_change_perception.startlater","rainfall_timing_change_perception.stopearlier","rainfall_timing_change_perception.stoplater","rainfall_timing_change_perception.unpredictable","sales_channel_crops.cooperative","sales_channel_crops.direct_to_consumer","sales_channel_crops.middle_man.aggregator","sales_channel_crops.retailers","seeds_certified_local","sfs_monoculture_perennial_adoption","soil_erosion_perception","soil_fertility_management_chemical","soil_fertility_management_organic","soil_fertility_perception","soil_slope_perception","support_provider.community_leaders","support_provider.ind_different_community","support_provider.ind_own_community","support_provider.shops","support_provider_community","support_provider_cooperative_organizations","support_provider_financial_institution","support_provider_governmental_institution","training_participation","use_percentage_crops_sales","use_percentage_livestock_sales","vegetation_cover_total","vegetation_diversity_bushland","vegetation_diversity_forest","vegetation_diversity_wetland","vegetation_diversity_woodlots","farm_elevation","soil_depth","soil_MO_percentage_mean","soil_pH_mean","num_crops_grown","labour_productivity","num_pest_management_ecol_practices","num_soil_fertility_ecol_practices","sfs_monoculture_annual_area","sfs_monoculture_perennial_area","yield_gap_median","num_farm_products","nearest_distance_dfs_km","assets_count","livestock_count_tlu","income_amount_nonfarm","income_amount_onfarm","num_income_sources","num_children","num_people","num_adults_total","age","num_occupation_secondary_list","num_hlabour_seasonal_total","num_nhlabour_permanent_total","num_nhlabour_seasonal_total","farm_size","livestockland_area","months_count_water_accessibility_difficulty_drought_year","months_count_water_accessibility_difficulty_flood_year","months_count_water_accessibility_difficulty_normal_year","years_farming_land","num_info_exchange_extension","num_info_exchange_researchers","num_info_exchange_sources","land_tenure_own_area","male_land_tenure_own_proportion","male_land_tenure_hold_proportion","num_sales_channel_crops","num_sales_channel_livestock","num_info_exchange_consumers","num_info_exchange_traders","num_info_exchange_ngo","num_info_exchange_farmers","distance_crop_market","distance_closest_farmland","distance_hospital","distance_livestock_market","distance_main_road","distance_primary_school","num_membership","support_provider_count","years_in_community","perceived_shock_count","household_shock_strategy_count","crop_type.cacao","crop_type.camucamu","crop_type.frutales","district.dist_4","marital_status.1","marital_status.2","marital_status.3","marital_status.5","read_write.3","year_assessment.2023"
"1",3,2,3,2,1,1,1,3,3,1,3,2,2,1,2,1,2,2,2,3,3,4,2,2,3,4,5,3,4,1,3,2,1,1,1,3,2,2,2,3,2,4,2,4,1,2,2,1,1,5,7,1,5,3,5,4,4,1,1,2,2,2,2,2,1,2,1,1,4,4,3,4,5,4,3,3,3,2,3,4,1,1,3,2,4,1,2,2,1,2,2,2,1,2,1,2,5,1,2,1,2,1,1,1,1,1,2,2,1,2,1,3,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,4,1,5,1,1,1,2,-0.223804679559272,-0.261175267438613,0.138427861815874,0.896103048702813,-0.00874830370236885,-0.231306217028371,-0.3125298898749,-0.115953102378589,0.237103744651829,-0.26878055049532,-1.0020644639369,-0.493032893746811,-0.211379393856616,-0.0258617985413941,-0.0933757611309968,-0.146028784654854,0.00907367522943188,-0.405553996054591,-0.168897531499987,0.248999225608086,0.602884630950308,-0.374661815330216,-0.229256236326606,0.0357303319335651,-0.416716813481563,1.22900112958472,-0.0496722273685041,-0.109940460032105,0.434096965843859,-0.289163898892986,0.399325713018843,-0.62908709023178,0.163422354564434,0.467558286778105,0.352891983297712,0.0578551085382563,0.471255751858316,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.106529097267689,-0.956252819202609,1.81387040548792,-0.470712242638947,-1.02239970445007,-0.204031689880071,-0.225187783873166,-0.244473383991558,0.909907347296062,0.199582109798281,-0.16141761515144,-0.373703726083346,1,0,0,0,0,1,0,0,1,1
"1",3,2,3,2,2,1,1,3,3,2,2,1,2,1,1,1,1,1,2,3,3,4,3,2,4,3,5,3,4,3,3,2,2,1,6,2,2,3,3,3,2,3,4,4,4,2,2,1,1,5,6,2,5,3,4,4,6,1,1,2,2,2,1,1,1,1,2,1,3,4,3,3,4,4,1,2,2,2,3,4,1,2,3,2,4,4,2,2,1,2,2,2,1,1,1,2,4,1,2,1,2,1,1,1,1,1,2,2,1,2,1,3,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,4,5,5,4,3,1,2,-0.285475430652697,-0.261175267438613,-0.424613993332948,0.185071384576799,1.74091243677141,-0.472904328826761,-0.3125298898749,-0.115953102378589,0.770608510309071,0.246135678981229,0.0123979388961316,0.419990983562098,-0.163091600864302,0.836198152838409,1.32927619485281,-0.146028784654854,0.172187627340375,0.331816905862847,0.50669259449996,1.07441102320395,1.0319840124096,-0.780299607518442,-0.229256236326606,-0.434405614560713,0.347901192906626,0.713696672735779,1.47969817296272,2.87625340903671,0.434096965843859,-0.289163898892986,-0.219783919568511,0.385024285746372,0.662421910486371,0.467558286778105,0.352891983297712,3.76601372394444,-0.148323243952348,-0.142017319080875,0.528550804357982,0.550053682111654,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,0.328356577565895,-0.299808693210055,0.199559830863422,-0.306433524863188,0.997587494451424,1.43942735395099,0.6780676876747,0.519389172490885,-0.711209264281175,-0.16141761515144,0.17184915870986,1,0,0,0,1,0,0,0,1,1
"1",2,2,3,2,1,1,1,3,3,1,3,2,2,1,2,1,1,1,3,3,3,4,3,3,2,4,5,3,4,3,4,2,1,1,1,1,2,2,2,2,2,2,2,3,3,2,2,1,1,5,7,1,4,3,5,5,5,2,1,2,2,2,1,1,1,3,2,1,4,4,3,3,5,4,3,3,3,2,3,4,1,1,3,2,5,1,1,2,1,2,2,2,2,1,1,2,5,1,2,1,2,1,1,1,1,1,2,2,1,2,1,4,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,4,1,2,1,1,1,2,-0.189455505403748,-0.261175267438613,-0.183310341126311,0.591375192648808,0.627491965560824,-0.0995726754013047,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.497632208040454,-1.0020644639369,-0.493032893746811,-0.254091022972472,0.405168177148507,-0.0933757611309968,-0.0712763993695437,-0.0524787595294145,0.331816905862847,0.50669259449996,0.248999225608086,-0.25531413196828,-0.190281000699204,-0.229256236326606,-0.434405614560713,-0.416716813481563,0.713696672735779,-0.189685010497419,-0.109940460032105,0.434096965843859,-0.289163898892986,-0.219783919568511,0.723061411072422,1.66042102233025,0.467558286778105,-0.0370439098489312,-0.281624201322873,0.471255751858316,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.146182894056568,0.541535378568712,0.123146182888945,0.997587494451424,0.59444505048695,0.216797151841571,0.519389172490885,0.159982484838304,0.34301243219681,0.717402043503066,1,0,0,0,0,0,1,0,1,1
"0",1,2,3,2,1,1,1,2,4,1,3,2,2,1,2,2,2,1,3,3,3,4,5,3,4,3,5,3,5,3,3,3,2,1,5,3,4,2,4,2,1,2,2,2,2,2,2,1,1,5,5,2,5,3,4,4,4,1,1,2,1,2,2,1,2,2,1,1,4,4,4,3,5,4,3,4,3,2,3,4,2,2,2,3,2,4,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,4,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,4,5,1,1,1,1,1,0.735175499943483,-0.261175267438613,-0.456787813627163,-0.566590660356411,0.786552032876622,1.85411014793165,0.606675668580689,-0.115953102378589,-0.207483560062539,-0.411812836461029,0.692215479649627,0.419990983562098,-0.157820887801518,0.189653189303557,0.0133231355677883,-0.146028784654854,-0.29493380004451,1.06918780778028,-0.168897531499987,-0.0261380402572023,0.173785249491014,-0.522166467035025,-0.229256236326606,-0.434405614560713,0.347901192906626,-0.316912240962097,-0.221995652757937,-0.0726130366687447,-0.97760048405487,-0.289163898892986,-0.838893552155865,0.046987160420321,-0.335577201357503,-0.390346826576216,-0.0370439098489312,-0.359965580521595,0.471255751858316,-0.142017319080875,-0.330881397850119,0.550053682111654,-0.0732140520146778,-0.224085909634621,0.432650499652431,-0.223793684957703,-0.539622744574986,-0.305106134560175,-0.142415716841868,-0.73601323261532,-0.285222175307874,0.59444505048695,-0.705743919824688,0.519389172490885,-0.156814514841506,-0.16141761515144,-0.373703726083346,0,0,1,0,0,0,1,0,1,1
"0",3,2,4,1,1,1,1,4,3,1,3,2,2,1,2,2,2,1,2,3,3,4,6,2,4,3,5,3,4,3,3,2,1,1,1,2,2,3,3,2,2,3,3,3,3,1,2,3,1,4,7,2,5,3,3,4,6,1,1,1,1,2,2,2,1,4,1,2,5,4,4,3,5,4,3,3,3,2,4,5,1,1,4,5,5,4,1,2,1,2,2,1,3,5,1,2,1,1,2,2,1,3,2,2,2,2,2,1,1,1,2,4,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,4,1,3,1,1,3,1,-0.053672287734679,0.400027941266736,-0.617656915098258,-0.119656471477206,0.150311763613429,-0.135022565340814,0.606675668580689,-0.115953102378589,0.414938666537577,-0.0399288929501872,-0.0665800891207855,0.419990983562098,-0.220320513184656,0.189653189303557,-0.0755926116811993,-0.146028784654854,0.332223957713375,-0.405553996054591,-0.168897531499987,-0.30127530612249,-0.25531413196828,-0.411537978256418,0.837051839611096,-0.0582968573652904,-0.0344078102874685,-0.316912240962097,-0.114293511889542,0.039369233421336,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.62908709023178,-0.335577201357503,-0.390346826576216,-0.816915696142218,-0.0988276498591879,-0.148323243952348,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.305106134560175,-0.467292487161894,0.266339418806322,-0.285222175307874,-0.182938668699964,0.216797151841571,-0.652165351924645,-0.394412264601364,-0.16141761515144,0.17184915870986,0,0,1,0,0,1,0,0,1,1
"0",4,1,4,2,1,1,1,4,4,1,3,2,2,1,2,2,2,1,3,2,3,3,5,3,5,3,6,3,4,2,3,1,1,1,1,1,2,2,3,2,2,2,3,3,3,1,1,3,1,4,7,1,4,3,4,5,5,1,1,2,1,2,2,2,1,4,1,2,5,3,4,3,6,4,3,4,4,3,2,4,1,1,4,3,5,1,1,2,1,2,1,1,2,4,1,2,1,2,2,2,1,3,1,2,1,2,2,1,1,2,2,4,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,4,1,2,1,1,2,1,-0.270039815335418,-0.261175267438613,-0.408527083185836,-0.261862804302406,0.309371830929227,-0.331966398338087,0.606675668580689,-0.115953102378589,0.414938666537577,0.589413165298929,-0.0876911610489338,-0.493032893746811,0.0565052392687015,0.405168177148507,-0.0933757611309968,-0.146028784654854,0.793867218404723,-0.405553996054591,0.168897531499987,-0.0261380402572023,-0.25531413196828,-0.337785652404013,-0.229256236326606,0.0357303319335651,-0.0344078102874685,-0.316912240962097,0.00417884306569378,-0.109940460032105,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.42626481503615,0.163422354564434,-0.390346826576216,-0.0370439098489312,0.18842407386946,-0.148323243952348,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.436851879493081,-0.0188351512904572,0.754382135463872,-0.463872731684841,0.266339418806322,-0.285222175307874,-0.208288137803885,-0.705743919824688,-0.261647177119468,-0.592410389401246,-0.16141761515144,0.17184915870986,0,0,1,0,0,1,0,0,1,1
"0",2,2,3,2,1,1,1,3,2,1,3,2,2,1,2,2,2,1,3,4,3,4,5,2,4,3,4,2,5,2,2,2,1,1,1,2,2,3,2,2,2,3,3,3,3,1,2,3,1,4,7,1,3,2,4,5,5,1,1,2,2,2,2,2,1,4,1,2,4,4,4,3,5,3,3,4,3,3,3,4,1,1,4,3,4,1,1,2,2,2,1,1,2,5,1,2,1,1,2,2,1,3,1,2,2,1,2,1,1,2,2,4,2,1,1,1,3,2,1,2,2,2,2,1,1,1,2,4,1,4,1,1,1,1,-0.445084354194779,0.400027941266736,-0.601570004951145,-0.505645089145611,-0.167808371018167,-0.33853119277133,0.606675668580689,-0.115953102378589,0.237103744651829,0.131709850208663,0.440107967824862,-0.493032893746811,0.653647533115332,-0.0258617985413941,-0.0933757611309968,-0.146028784654854,0.101402327367701,-0.405553996054591,0.168897531499987,-0.0261380402572023,-0.25531413196828,-0.706547281666037,-0.229256236326606,-0.246351235963002,-0.416716813481563,0.198392215886841,-0.0496722273685041,-0.109940460032105,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.56147966516657,-0.335577201357503,-0.390346826576216,-0.426979802995574,0.0578551085382563,-0.148323243952348,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.106529097267689,-0.0188351512904572,0.48951006795786,-0.474131998115999,0.266339418806322,-0.285222175307874,-0.208288137803885,-0.705743919824688,0.128870997685708,-0.55281076444127,-0.16141761515144,0.17184915870986,0,0,1,0,0,1,0,0,1,1
"0",4,2,4,2,1,1,2,5,4,1,3,2,2,1,2,1,2,2,3,3,3,4,5,3,5,4,6,4,5,3,3,2,1,2,1,2,3,3,3,1,2,3,3,3,3,2,2,3,2,3,7,1,6,4,5,5,5,1,2,2,2,2,1,2,1,2,1,1,5,5,4,4,6,4,4,3,4,3,4,5,1,1,2,2,3,1,1,1,2,2,2,1,3,5,1,1,2,1,2,1,1,3,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,-0.822046820253337,0.400027941266736,-0.344179442597401,-0.0383957098628066,-0.485928505649763,0.173522773021581,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.154354721722754,0.400996246639795,-0.493032893746811,-0.197416195282943,-0.241376786386345,-0.0933757611309968,-0.146028784654854,-0.367934987668502,0.331816905862847,-0.168897531499987,-0.30127530612249,-0.25531413196828,-0.669671118739835,-0.229256236326606,-0.246351235963002,-0.0344078102874685,-0.316912240962097,-0.178914796410579,-0.109940460032105,-0.271751759105505,0.903264550150255,0.399325713018843,0.046987160420321,-0.335577201357503,0.467558286778105,0.352891983297712,-0.255510408256632,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.563429878547738,0.345624030114416,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.146182894056568,0.541535378568712,-0.306433524863188,-0.294965033559211,-0.208288137803885,0.216797151841571,-0.652165351924645,0.0807832349183517,-0.66584766249969,-0.373703726083346,0,1,0,0,0,0,1,0,1,1
"0",3,1,4,2,1,1,2,4,4,1,3,2,2,1,2,1,2,2,3,3,3,4,5,3,5,4,6,4,6,3,3,2,1,1,1,3,3,3,3,1,2,2,2,2,1,2,2,3,2,3,7,1,5,3,4,5,5,1,2,2,2,2,1,2,1,3,1,1,5,4,4,3,6,5,4,4,4,3,4,5,1,1,1,2,2,1,2,2,2,1,2,1,2,5,1,1,3,1,2,1,1,3,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,4,1,1,1,1,1,1,-0.601053986320591,0.400027941266736,0.508426795199386,-0.322808375513208,-0.326868438333965,-0.0759394154416319,-0.3125298898749,-0.115953102378589,0.0592688227660819,-0.26878055049532,0.486866915222139,-0.493032893746811,-0.130842405411549,-0.456891774231295,-0.0933757611309968,-0.146028784654854,-0.366396176799531,-0.405553996054591,-0.168897531499987,-0.30127530612249,-0.25531413196828,0.104728302710415,-0.229256236326606,-0.0582968573652904,-0.0344078102874685,-0.316912240962097,-0.178914796410579,-0.109940460032105,-0.271751759105505,0.903264550150255,0.399325713018843,0.114594585485531,0.163422354564434,0.467558286778105,0.742827876444355,-0.255510408256632,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.24510791326653,0.535527343364095,-0.144216833217477,-0.223793684957703,-0.36602688014681,-0.172670100807169,0.199559830863422,0.552725890641077,-0.285222175307874,-0.166039022630683,0.6780676876747,-0.652165351924645,0.555978734438068,-0.66584766249969,-0.373703726083346,0,1,0,0,0,0,1,0,1,1
"0",4,2,4,2,1,1,2,5,4,1,3,2,2,1,2,1,2,2,3,3,3,4,5,3,5,4,6,4,6,4,4,2,2,1,6,2,3,3,3,1,2,1,1,3,3,2,2,3,2,4,7,1,6,4,5,5,5,1,2,2,1,2,1,1,1,3,1,1,5,4,4,3,6,5,3,3,3,2,3,4,1,1,1,2,3,1,2,2,2,2,2,1,2,5,1,1,3,1,2,1,1,3,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,-0.836299217671731,0.400027941266736,-0.215484161420526,-0.241547613898808,-0.167808371018167,0.751224683146916,-0.3125298898749,-0.115953102378589,-0.118566099119665,-0.383206379267887,-0.0746766898869545,-0.493032893746811,-0.135521916266105,-0.241376786386345,-0.0933757611309968,-0.146028784654854,-0.328695310509738,-0.405553996054591,0.50669259449996,0.524136491473374,0.173785249491014,0.547242257824843,-0.229256236326606,-0.434405614560713,-0.0344078102874685,-0.316912240962097,-0.211225438671098,-0.109940460032105,-0.624676121580187,0.307050325628635,-0.219783919568511,0.385024285746372,0.163422354564434,0.467558286778105,0.742827876444355,-0.333851787455354,-0.767902239763012,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.24510791326653,0.345624030114416,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.278618927809574,0.541535378568712,0.552725890641077,-0.285222175307874,-0.208288137803885,0.6780676876747,-0.652165351924645,-0.11721488988153,-0.66584766249969,-0.373703726083346,0,1,0,0,0,0,1,0,1,1
"0",4,1,4,2,1,1,2,5,4,1,3,2,1,1,2,1,2,2,3,4,4,5,6,3,5,4,6,4,6,4,4,2,1,1,1,3,3,3,3,1,2,2,3,3,3,2,2,3,2,3,7,1,5,3,4,5,5,1,2,2,2,1,1,1,1,3,1,1,5,4,4,3,6,5,3,3,3,2,3,4,1,1,1,2,2,1,1,1,2,2,2,1,2,5,1,1,3,1,2,1,1,3,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,4,1,1,1,1,1,1,-0.528178520275599,0.400027941266736,1.34494612284906,-0.383753946724008,-0.485928505649763,0.199781950754551,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.26878055049532,0.111529837904312,-0.493032893746811,-0.131103745938324,-0.456891774231295,-0.0933757611309968,-0.146028784654854,-0.394094772441012,-0.405553996054591,-0.168897531499987,0.524136491473374,1.0319840124096,0.65787074660345,-0.229256236326606,-0.434405614560713,-0.0344078102874685,-0.316912240962097,-0.200455224584258,-0.109940460032105,-0.271751759105505,0.903264550150255,0.399325713018843,-0.291049964905729,-0.335577201357503,0.467558286778105,0.352891983297712,-0.307737994389114,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.351215235026933,0.250672373489576,-0.144216833217477,-0.223793684957703,0.154760713137719,-0.252131721058973,0.712523152421357,0.552725890641077,-0.285222175307874,-0.208288137803885,0.216797151841571,-0.261647177119468,0.674777609317997,-0.66584766249969,-0.373703726083346,0,1,0,0,0,1,0,0,1,1
"0",4,2,4,2,1,1,2,5,4,1,3,2,2,1,2,1,2,2,3,3,3,4,5,3,5,4,5,3,6,3,3,2,1,1,1,2,3,3,3,1,2,3,2,3,1,3,2,3,3,3,7,1,5,3,4,5,5,1,2,2,2,2,1,1,1,2,1,1,5,4,4,4,6,5,4,4,4,3,3,4,1,1,1,2,3,1,2,2,2,2,2,1,2,5,1,1,3,1,2,1,1,3,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,4,1,3,1,1,1,1,-0.676744076761417,0.400027941266736,-0.295918712156073,-0.282177994706011,-0.167808371018167,-0.239121448496516,-0.3125298898749,-0.115953102378589,0.414938666537577,-0.383206379267887,0.315859067599945,-0.493032893746811,-0.113624540126402,-0.456891774231295,-0.0933757611309968,-0.146028784654854,-0.360240933323647,-0.405553996054591,0.168897531499987,0.248999225608086,0.173785249491014,0.694746909529653,-0.229256236326606,-0.434405614560713,-0.416716813481563,-0.316912240962097,-0.16814458232374,-0.109940460032105,-0.271751759105505,0.903264550150255,0.399325713018843,-0.155835114775309,-0.335577201357503,0.467558286778105,0.352891983297712,-0.229396615190391,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.351215235026933,0.250672373489576,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.0667212738047643,0.541535378568712,0.552725890641077,-0.285222175307874,-0.208288137803885,0.216797151841571,-0.652165351924645,0.674777609317997,-0.66584766249969,-0.373703726083346,0,1,0,0,0,0,0,1,1,1
"0",4,1,4,2,1,1,2,5,4,1,3,2,2,1,2,1,2,2,3,3,3,4,5,3,5,3,5,3,5,3,3,2,2,1,6,2,3,3,3,1,2,1,2,2,2,2,2,3,2,3,7,2,5,3,4,5,5,1,2,2,2,2,1,2,1,2,1,1,4,5,5,3,5,4,3,3,3,2,4,5,1,1,1,2,3,4,2,2,2,2,2,1,2,5,1,1,3,1,2,1,1,3,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,4,1,1,1,1,1,1,-0.690673778389205,0.400027941266736,0.0258194907861115,-0.261862804302406,-0.167808371018167,-0.334154663149168,-0.3125298898749,-0.115953102378589,0.237103744651829,-0.154354721722754,0.315859067599945,0.419990983562098,-0.105496288182796,-0.456891774231295,-0.0791492415711588,-0.146028784654854,-0.24483011815081,-0.405553996054591,-0.168897531499987,-0.0261380402572023,0.173785249491014,0.65787074660345,-0.229256236326606,-0.0582968573652904,-0.0344078102874685,-0.316912240962097,-0.14660415415006,-0.0726130366687447,-0.624676121580187,0.307050325628635,-0.219783919568511,0.520239135876792,-0.335577201357503,0.467558286778105,0.352891983297712,-0.17716902905791,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.24510791326653,0.345624030114416,-0.144216833217477,-0.223793684957703,-0.0188351512904572,0.224638000451849,0.541535378568712,0.552725890641077,-0.285222175307874,-0.208288137803885,0.216797151841571,0.128870997685708,0.595578359398044,-0.66584766249969,-0.373703726083346,0,1,0,0,0,0,1,0,1,1
"0",2,1,4,2,1,1,2,4,4,1,3,2,2,1,2,1,2,2,3,3,3,4,5,3,5,4,5,3,5,3,3,2,1,2,1,2,3,3,3,1,2,1,3,3,3,3,2,3,3,2,7,1,1,4,5,5,5,1,2,2,2,2,1,1,1,2,1,1,5,4,4,4,6,4,3,4,3,3,3,4,1,1,1,2,2,1,2,2,2,2,2,1,2,5,1,2,3,1,2,1,1,3,1,1,1,1,2,1,2,1,1,3,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,3,1,1,1,1,1,1,-0.648866745961918,0.400027941266736,-0.424613993332948,-0.0790260906700034,-0.326868438333965,0.199781950754551,-0.3125298898749,-0.115953102378589,-0.118566099119665,-0.325993464881604,0.302456827802705,-0.493032893746811,-0.105193231753578,-0.456891774231295,-0.0933757611309968,-0.146028784654854,-0.414099313737637,-0.405553996054591,-0.50669259449996,-0.0261380402572023,0.602884630950308,-0.632794955813632,-0.229256236326606,-0.434405614560713,-0.0344078102874685,-0.316912240962097,-0.200455224584258,-0.109940460032105,-0.271751759105505,0.903264550150255,0.399325713018843,0.046987160420321,-0.335577201357503,0.467558286778105,0.352891983297712,-0.307737994389114,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.457322556787335,5.47301348785575,-0.144216833217477,-0.223793684957703,-0.0188351512904572,0.48951006795786,0.541535378568712,0.552725890641077,-0.285222175307874,0.00295743806212414,0.216797151841571,-0.261647177119468,-0.275613389721435,-0.16141761515144,-0.373703726083346,0,1,0,0,0,1,0,0,1,1
"0",4,1,4,2,1,1,2,5,4,1,3,2,2,1,2,1,2,2,3,4,4,5,5,3,5,3,6,4,6,4,4,2,1,1,1,2,3,3,3,1,2,3,2,3,3,2,2,3,2,3,7,1,5,3,5,5,5,1,2,2,2,2,1,2,1,2,1,1,5,5,4,4,6,5,4,4,4,3,4,5,1,1,1,2,3,1,1,1,2,2,2,1,2,5,1,1,3,1,2,1,1,3,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,-0.445066426650856,1.06123114997209,-0.553309274509818,0.0834954325587955,-0.326868438333965,0.199781950754551,-0.3125298898749,-0.115953102378589,0.0592688227660819,-0.0399288929501872,0.520188297295582,-0.493032893746811,-0.13103600753198,-0.241376786386345,-0.0933757611309968,-0.146028784654854,-0.39101715070307,-0.405553996054591,-0.50669259449996,-0.0261380402572023,0.602884630950308,0.0678521397842125,-0.229256236326606,-0.152324046664146,0.347901192906626,-0.316912240962097,-0.135833940063221,-0.109940460032105,-0.271751759105505,0.903264550150255,0.399325713018843,0.046987160420321,-0.335577201357503,0.467558286778105,0.352891983297712,-0.151055235991669,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,0.351215235026933,0.250672373489576,-0.144216833217477,-0.223793684957703,0.328356577565895,-0.0402340670541632,0.883510926274002,0.552725890641077,-0.285222175307874,-0.208288137803885,0.216797151841571,-0.652165351924645,0.120382859878328,-0.66584766249969,-0.373703726083346,0,1,0,0,0,0,1,0,1,0
